Company,TypeName,Ram(GB),Weight(kg),Touchscreen,IPS,PPI,Cpu_Brand,HDD(GB),SSD(GB),Hybrid(GB),Flash_Storage(GB),Gpu_Brand,Os,Price_BDT
Lenovo,Notebook,4,1.8,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.512115136742974
Lenovo,2 in 1 Convertible,4,1.8,1,1,157.3505121487356,Intel Core i7,0,128,0,0,Intel,Windows,11.250235147353186
Dell,2 in 1 Convertible,16,2.0,1,0,141.21199808219862,Intel Core i7,0,512,0,0,Intel,Windows,11.950412359101133
Lenovo,2 in 1 Convertible,8,1.42,1,1,209.8006828649808,Intel Core i5,0,256,0,0,Intel,Windows,12.545519026424968
Lenovo,Notebook,4,1.43,0,0,111.93520355955212,Other Intel processors,0,0,0,32,Intel,Windows,10.405020129390524
HP,Notebook,4,1.48,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,12.163384327177209
Mediacom,Notebook,4,1.35,0,1,165.6321180513006,Other Intel processors,0,0,0,32,Intel,Windows,10.33315734934111
Asus,Notebook,4,1.86,0,0,100.45466986113652,Other Intel processors,0,128,0,0,Intel,Windows,10.82976821843963
Lenovo,Gaming,32,4.6,0,1,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.67910605535188
Asus,Gaming,16,2.59,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.991572878839904
Dell,Notebook,8,2.8,0,1,127.33567457123112,Intel Core i5,1024,128,0,0,AMD,Others/No OS/Linux,11.581994333569329
MSI,Gaming,16,2.94,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.297940543839449
Dell,Ultrabook,8,1.2,1,0,276.053530085501,Intel Core i7,0,256,0,0,Intel,Windows,12.035408871953685
Dell,Notebook,8,1.6,0,0,111.93520355955212,Intel Core i5,0,256,0,0,Intel,Windows,11.818953221538784
Dell,Notebook,8,2.36,0,0,141.21199808219862,Intel Core i5,0,256,0,0,AMD,Windows,11.581994333569329
Lenovo,Notebook,4,2.3,0,0,100.45466986113652,Intel Core i3,0,128,0,0,Intel,Windows,11.128717807741976
Acer,2 in 1 Convertible,8,1.5,1,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.533590465413813
Dell,2 in 1 Convertible,4,2.08,1,1,141.21199808219862,Intel Core i3,1024,0,0,0,Intel,Windows,11.471478275056056
Lenovo,Notebook,8,3.4,0,1,127.33567457123112,Intel Core i7,0,256,0,0,Nvidia,Windows,12.797931563100292
Toshiba,Notebook,8,1.25,1,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,12.128181371861892
Lenovo,Gaming,8,2.5,0,1,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Others/No OS/Linux,11.716510999068774
HP,2 in 1 Convertible,16,1.42,1,0,276.053530085501,Intel Core i7,0,256,0,0,Intel,Windows,12.035408871953685
Dell,Notebook,8,2.09,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.760699187901022
Dell,Notebook,6,2.3,1,0,100.45466986113652,Intel Core i3,1024,0,0,0,Intel,Windows,10.876385435221572
Acer,Notebook,12,2.2,0,1,100.45466986113652,Intel Core i5,1024,0,0,0,Nvidia,Windows,11.334348886981145
Apple,Ultrabook,8,0.92,0,1,226.4155471693585,Other Intel processors,0,0,0,512,Intel,Mac OS,11.852371845865022
Lenovo,Notebook,4,2.38,0,0,100.45466986113652,Intel Core i5,512,0,0,0,Intel,Windows,11.753193550885609
Lenovo,Notebook,8,1.9,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.635647395293828
Asus,Notebook,4,2.8,0,0,90.58340172449304,Other Intel processors,1024,0,0,0,Nvidia,Windows,10.945353107318349
HP,Notebook,12,2.21,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.982572780743858
Dell,Ultrabook,8,1.29,1,0,276.053530085501,Intel Core i5,0,256,0,0,Intel,Windows,12.184542526979811
Lenovo,Ultrabook,16,1.14,0,1,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.595740294935627
Dell,Notebook,4,2.18,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,Intel,Others/No OS/Linux,10.887493006078325
Toshiba,Notebook,8,1.2,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.128181371861892
Lenovo,Notebook,4,1.9,0,0,100.45466986113652,Intel Core i5,1024,0,0,0,Intel,Others/No OS/Linux,10.986089015931872
HP,Notebook,4,2.5,0,1,127.33567457123112,Intel Core i3,0,256,0,0,AMD,Windows,11.341543848214608
Asus,Notebook,6,2.0,0,0,141.21199808219862,Intel Core i3,0,256,0,0,Nvidia,Windows,11.14972930404123
Dell,Netbook,4,1.63,0,0,135.0942111925629,Other Intel processors,0,128,0,0,Intel,Windows,11.403936150958325
Toshiba,Ultrabook,16,1.2,0,0,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,12.257549673037762
Lenovo,2 in 1 Convertible,8,1.4,1,1,158.48253022174808,Intel Core i5,0,256,0,0,Intel,Windows,12.169029958754484
HP,Notebook,4,2.31,0,0,100.45466986113652,Intel Core i5,512,0,0,0,Intel,Windows,11.881138587375505
HP,Notebook,4,1.96,0,0,100.45466986113652,Intel Core i5,512,0,0,0,Intel,Others/No OS/Linux,11.00449696580396
HP,Notebook,4,1.95,0,0,111.93520355955212,Intel Core i5,512,0,0,0,Intel,Windows,11.838538958256564
Asus,Notebook,8,2.0,0,0,141.21199808219862,Other Intel processors,0,128,0,0,Intel,Windows,11.158191493268422
Dell,Gaming,16,2.65,0,1,282.42399616439724,Intel Core i7,1024,512,0,0,Nvidia,Windows,12.312129418744442
HP,Notebook,8,2.05,0,0,100.45466986113652,Intel Core i7,1024,0,0,0,Intel,Windows,11.185476396846704
HP,Notebook,8,1.91,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.67842295415162
Asus,Notebook,4,2.0,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,Intel,Others/No OS/Linux,10.755474402409464
Lenovo,Notebook,16,2.4,0,1,254.67134914246225,Intel Core i7,0,512,0,0,Nvidia,Windows,12.787542177072291
Asus,Notebook,4,2.37,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,Intel,Windows,10.780829534271708
Asus,Notebook,4,1.5,0,0,111.93520355955212,Other Intel processors,0,0,0,32,Intel,Windows,10.44787366982408
Lenovo,Gaming,16,2.5,0,1,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,11.864314462879722
Dell,Notebook,8,2.14,0,0,100.45466986113652,Intel Core i5,1024,0,0,0,Intel,Windows,11.083372561332974
Asus,Gaming,16,3.0,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.164015513541584
Dell,2 in 1 Convertible,4,1.39,1,0,135.0942111925629,Other Intel processors,0,128,0,0,Intel,Windows,11.193807763472138
HP,Gaming,8,2.62,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.59317738152729
HP,Workstation,8,1.9,0,0,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Windows,12.101778228054345
Razer,Gaming,16,1.95,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Nvidia,Windows,12.654779218877351
Lenovo,Notebook,8,2.32,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,AMD,Others/No OS/Linux,11.187153772771104
Lenovo,Gaming,8,3.2,0,1,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.035408871953685
HP,Notebook,8,1.86,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.328581865224637
Apple,Ultrabook,8,0.92,0,1,226.4155471693585,Other Intel processors,0,256,0,0,Intel,Mac OS,11.932668161496524
Lenovo,2 in 1 Convertible,8,1.36,1,1,209.8006828649808,Intel Core i5,0,256,0,0,Intel,Windows,12.192516170347384
MSI,Gaming,16,1.8,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.356654106123088
Asus,Gaming,8,1.99,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.999755483179998
Acer,Notebook,8,2.4,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Others/No OS/Linux,11.532414317554077
Lenovo,Gaming,8,2.4,0,1,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Others/No OS/Linux,11.449900464548778
Asus,Ultrabook,8,1.2,0,1,276.053530085501,Intel Core i5,0,256,0,0,Intel,Windows,11.82098352972482
Lenovo,Notebook,8,2.8,0,0,106.11306214269258,Intel Core i5,1024,0,0,0,Nvidia,Others/No OS/Linux,11.170322473618691
Vero,Notebook,4,1.22,0,0,157.3505121487356,Other Intel processors,0,0,0,32,Intel,Windows,10.104589972973455
Lenovo,Notebook,4,2.3,0,1,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Windows,11.676378458094716
Dell,Notebook,4,2.18,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows,11.608081087376627
HP,Notebook,8,1.84,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.83418253578496
HP,Notebook,8,2.63,0,0,127.33567457123112,Intel Core i7,0,256,0,0,Nvidia,Windows,11.881975520376344
Lenovo,Gaming,8,3.2,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.961245699384804
HP,Notebook,4,2.04,0,0,100.45466986113652,Intel Core i3,0,256,0,0,Intel,Windows,11.43826657185665
Dell,2 in 1 Convertible,4,1.47,1,0,135.0942111925629,Other Intel processors,512,0,0,0,Intel,Windows,10.96358421275364
Lenovo,Ultrabook,8,1.32,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,12.319691467314946
Lenovo,Notebook,8,2.05,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,11.57181682084284
Asus,Notebook,8,1.4,0,0,276.053530085501,Intel Core i5,0,256,0,0,Intel,Windows,11.839412298694684
Lenovo,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i5,0,128,0,0,Intel,Windows,10.992402978225371
Acer,Notebook,4,3.0,0,1,127.33567457123112,Intel Core i5,0,256,0,0,Nvidia,Windows,11.482734262805998
HP,Notebook,4,2.1,0,0,141.21199808219862,AMD Processor,1024,0,0,0,AMD,Windows,10.98425828974124
Asus,Gaming,16,2.9,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.124265882826084
Lenovo,Notebook,8,2.2,0,0,100.45466986113652,AMD Processor,1024,0,0,0,AMD,Windows,10.853348447849614
HP,Gaming,8,3.35,0,1,127.33567457123112,Intel Core i5,1024,128,0,0,Nvidia,Windows,11.82098352972482
Dell,Ultrabook,8,1.21,1,1,331.2642361026012,Intel Core i5,0,128,0,0,Intel,Windows,12.169029958754484
Toshiba,Ultrabook,8,1.2,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.163384327177209
HP,Ultrabook,4,1.26,0,0,125.36742798669836,Intel Core i5,0,256,0,0,Intel,Windows,12.143697116770404
Lenovo,Gaming,16,2.4,0,0,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows,11.881138587375505
Lenovo,Gaming,16,2.4,0,0,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Others/No OS/Linux,12.034691028774551
Apple,Ultrabook,8,1.35,0,0,127.67794013309688,Intel Core i5,0,0,0,256,Intel,Mac OS,11.697644146363904
Asus,2 in 1 Convertible,12,2.3,1,0,141.21199808219862,Intel Core i7,2048,0,0,0,Nvidia,Windows,11.524102765560354
HP,Ultrabook,8,1.34,0,1,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,11.979554657202003
Asus,Notebook,4,2.2,0,0,100.45466986113652,Intel Core i7,512,0,0,0,Nvidia,Windows,11.371592288853584
Acer,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.3271379085331
HP,Notebook,8,2.04,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.594293447924564
Asus,Notebook,8,2.5,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows,11.524102765560354
Lenovo,Notebook,16,2.5,0,0,282.42399616439724,Intel Core i7,0,512,0,0,Nvidia,Windows,12.562543568658077
Asus,Notebook,8,2.1,0,0,127.33567457123112,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.835052441455058
Dell,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i3,0,256,0,0,AMD,Windows,11.004297424747724
Dell,Notebook,8,2.33,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,AMD,Windows,11.53004803352695
HP,Notebook,8,1.84,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,11.897684337651324
Dell,Workstation,8,2.23,0,0,141.21199808219862,Intel Core i5,512,0,0,0,AMD,Windows,12.013731055453894
Acer,Notebook,4,2.1,0,0,100.45466986113652,Other Intel processors,1024,0,0,0,Intel,Windows,10.687685855980014
Asus,Gaming,16,2.73,0,0,127.33567457123112,Intel Core i7,1024,512,0,0,Nvidia,Windows,12.28688275098639
Asus,Netbook,2,0.98,0,0,135.0942111925629,Other Intel processors,0,0,0,32,Intel,Windows,10.0488425203955
Acer,Ultrabook,8,1.8,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.615184174998967
Dell,Notebook,8,2.04,1,1,282.42399616439724,Intel Core i5,0,256,0,0,Nvidia,Windows,12.51088465918542
Lenovo,Ultrabook,16,1.1,0,1,209.8006828649808,Intel Core i7,0,512,0,0,Intel,Windows,12.441113146656358
HP,Ultrabook,16,1.16,1,1,276.053530085501,Other Intel processors,0,512,0,0,Intel,Windows,12.375144308896552
Asus,Notebook,4,2.2,0,0,100.45466986113652,Intel Core i7,512,0,0,0,Nvidia,Windows,11.371592288853584
HP,Notebook,4,1.86,0,0,100.45466986113652,Intel Core i5,512,0,0,0,AMD,Windows,11.20961523996568
HP,2 in 1 Convertible,4,1.45,1,0,135.0942111925629,Other Intel processors,0,256,0,0,Intel,Windows,11.444753684866894
Dell,Notebook,8,2.8,0,0,127.33567457123112,Intel Core i7,1024,128,0,0,AMD,Windows,11.781233568238813
HP,Notebook,8,2.04,0,1,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows,11.67842295415162
HP,Notebook,4,2.1,0,1,141.21199808219862,Intel Core i7,512,0,0,0,AMD,Windows,11.3271379085331
Dell,Ultrabook,8,1.29,1,1,165.6321180513006,Intel Core i5,0,128,0,0,Intel,Windows,11.59317738152729
Lenovo,2 in 1 Convertible,4,0.69,1,1,224.1738090785728,Other Intel processors,0,0,0,64,Intel,Windows,11.263104207069658
Asus,Notebook,12,2.06,0,1,282.42399616439724,Intel Core i7,1024,128,0,0,Intel,Windows,11.961245699384804
Asus,Notebook,4,2.0,0,0,100.45466986113652,Other Intel processors,1024,0,0,0,Intel,Windows,10.898903648375788
HP,Notebook,8,1.86,0,0,141.21199808219862,Intel Core i3,0,256,0,0,Intel,Windows,11.081603942316836
Asus,Notebook,4,1.68,0,0,100.45466986113652,AMD Processor,1024,0,0,0,AMD,Windows,10.942491369598926
Lenovo,Gaming,8,2.5,0,1,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows,11.69864955989372
HP,Notebook,8,2.5,0,0,106.11306214269258,Intel Core i3,0,256,0,0,Intel,Windows,11.253208692800149
HP,Notebook,6,2.18,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.475254749948958
Dell,Notebook,8,2.8,0,0,127.33567457123112,Intel Core i7,1024,128,0,0,AMD,Others/No OS/Linux,11.794051090822764
Dell,Gaming,16,4.36,0,1,254.67134914246225,Intel Core i7,1024,512,0,0,Nvidia,Windows,12.8483238211937
Acer,Notebook,4,3.3,0,0,106.11306214269258,Intel Core i3,1024,0,0,0,Nvidia,Windows,11.185476396846704
Lenovo,Ultrabook,8,1.13,0,1,209.8006828649808,Intel Core i7,0,512,0,0,Intel,Windows,12.524704542594396
HP,Netbook,8,1.26,0,0,125.36742798669836,Intel Core i5,0,256,0,0,Intel,Windows,12.028237011920506
Lenovo,2 in 1 Convertible,16,1.4,1,1,316.96506044349616,Intel Core i7,0,512,0,0,Intel,Windows,12.441113146656358
Acer,Notebook,4,2.1,0,0,100.45466986113652,Other Intel processors,1024,0,0,0,Intel,Others/No OS/Linux,10.488965999997278
Dell,Notebook,8,2.36,0,0,100.45466986113652,Intel Core i5,1024,0,0,0,AMD,Windows,11.251781455688455
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,AMD,Others/No OS/Linux,10.96358421275364
Dell,Notebook,4,2.09,0,0,100.45466986113652,Intel Core i5,512,0,0,0,Intel,Others/No OS/Linux,11.052682049496651
HP,Notebook,8,1.96,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.18713992168414
MSI,Gaming,8,2.7,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,11.881138587375505
Lenovo,Notebook,16,1.4,0,1,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,12.104449581335809
Acer,Notebook,4,2.2,0,0,100.45466986113652,Intel Core i3,512,0,0,0,Nvidia,Windows,10.942491369598926
MSI,Gaming,16,1.8,0,0,141.21199808219862,Intel Core i7,2048,256,0,0,Nvidia,Windows,12.50679556529529
HP,Notebook,4,1.54,0,0,157.3505121487356,Intel Core i5,512,0,0,0,Intel,Windows,11.699653963582389
Acer,Notebook,8,2.4,0,0,141.21199808219862,Intel Core i5,1024,256,0,0,Nvidia,Windows,11.475254749948958
HP,Notebook,8,2.04,0,0,100.45466986113652,Intel Core i7,2048,0,0,0,Intel,Windows,11.236025060883124
Dell,Notebook,8,2.3,0,0,100.45466986113652,Intel Core i7,1024,0,0,0,AMD,Others/No OS/Linux,11.483959986677212
Lenovo,Notebook,8,2.3,0,1,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Windows,11.537910717664136
Lenovo,2 in 1 Convertible,4,0.69,1,1,224.1738090785728,Other Intel processors,0,0,0,64,Intel,Windows,10.96358421275364
