Company,TypeName,Ram(GB),Weight(kg),Touchscreen,IPS,PPI,Cpu_Brand,HDD(GB),SSD(GB),Hybrid(GB),Flash_Storage(GB),Gpu_Brand,Os,Price_BDT
Samsung,Ultrabook,8,1.17,0,0,146.86047800548656,Intel Core i7,0,256,0,0,Intel,Windows,12.229691511128808
Lenovo,Ultrabook,8,1.32,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,12.28688275098639
MSI,Gaming,16,2.43,0,1,254.67134914246222,Intel Core i7,2048,512,0,0,Nvidia,Windows,12.67383313581979
Toshiba,Notebook,8,1.05,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.088307734709534
Dell,Gaming,8,2.62,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Others/No OS/Linux,11.626004119022022
HP,Notebook,8,2.04,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.594293447924564
Dell,Notebook,4,2.18,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,AMD,Windows,11.211887937471289
Dell,Notebook,8,1.9,0,0,141.21199808219862,Intel Core i5,512,0,0,0,Intel,Windows,11.63244033347137
Dell,2 in 1 Convertible,8,1.24,1,0,276.053530085501,Intel Core i7,0,512,0,0,Intel,Windows,12.399325899664463
Asus,Gaming,32,3.58,0,1,127.33567457123111,Intel Core i7,0,512,0,0,Nvidia,Windows,11.945726842597908
Dell,2 in 1 Convertible,16,1.22,1,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,12.199818126742283
Lenovo,Ultrabook,8,1.13,0,1,157.3505121487356,Intel Core i7,0,0,0,256,Intel,Windows,12.417001905164804
Lenovo,Notebook,8,1.95,0,1,141.21199808219862,Intel Core i5,0,512,0,0,Intel,Windows,12.374122003974804
LG,Ultrabook,16,1.08,1,1,141.21199808219862,Intel Core i7,0,512,0,0,Intel,Windows,12.441113146656358
HP,Netbook,8,1.26,0,0,176.23257360658386,Intel Core i7,0,512,0,0,Intel,Windows,12.093715488137057
Acer,Notebook,4,2.2,0,1,141.21199808219862,Other Intel processors,0,0,0,16,Intel,Others/No OS/Linux,10.67521483321893
Lenovo,Notebook,8,2.6,0,1,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows,11.462663217818122
LG,Ultrabook,8,0.98,1,1,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.340979341990671
Dell,Notebook,8,1.6,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.886129055122252
HP,Ultrabook,8,1.09,1,0,352.4651472131677,Other Intel processors,0,240,0,0,Intel,Windows,12.831056075073489
Lenovo,Notebook,6,2.2,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,11.462663217818122
HP,Notebook,8,2.04,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,11.71845886375797
Acer,Notebook,4,2.4,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,Intel,Windows,11.004496965803959
Lenovo,Notebook,4,1.44,0,0,165.6321180513006,Intel Core i5,0,128,0,0,Intel,Windows,11.572947552358071
HP,Notebook,8,1.49,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.658825055130215
MSI,Gaming,16,2.7,0,0,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.169029958754484
Dell,Gaming,16,2.6,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.999011575046008
MSI,Gaming,8,2.2,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows,11.812896715197555
Dell,Notebook,4,2.18,0,0,100.45466986113651,Intel Core i5,1024,0,0,0,AMD,Windows,11.321292693045136
HP,Ultrabook,8,1.84,0,0,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Windows,11.959698849344512
HP,Ultrabook,8,1.39,1,0,276.053530085501,Intel Core i7,0,256,0,0,Intel,Windows,11.838538958256565
Toshiba,Notebook,16,2.4,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.380219211288884
Lenovo,2 in 1 Convertible,8,1.37,1,1,165.6321180513006,Intel Core i5,0,512,0,0,Intel,Windows,12.301232814083374
Dell,Notebook,4,1.95,0,0,100.45466986113651,Intel Core i5,512,0,0,0,Intel,Windows,11.384796595259596
Lenovo,Ultrabook,8,1.36,0,1,176.23257360658386,Intel Core i7,0,256,0,0,Intel,Windows,12.200426737343347
HP,Notebook,8,2.31,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.852371845865022
Dell,Notebook,4,2.18,0,0,100.45466986113651,Intel Core i5,1024,0,0,0,Intel,Windows,11.354421992136468
HP,Notebook,4,1.95,0,0,111.93520355955211,Intel Core i5,512,0,0,0,Intel,Windows,11.838538958256565
Lenovo,Notebook,4,2.2,0,0,100.45466986113651,Other Intel processors,1024,0,0,0,Intel,Windows,10.525219286685545
HP,Ultrabook,4,1.26,0,0,176.23257360658386,Intel Core i5,512,0,0,0,Intel,Windows,12.156441127521843
HP,Notebook,4,1.86,0,0,100.45466986113651,Other Intel processors,1024,0,0,0,Intel,Others/No OS/Linux,10.457975932036732
Lenovo,2 in 1 Convertible,16,1.3,1,1,276.053530085501,Intel Core i7,0,1024,0,0,Intel,Windows,12.28688275098639
Toshiba,Notebook,4,1.47,0,1,157.3505121487356,Intel Core i5,0,128,0,0,Intel,Windows,11.799494418134536
HP,Netbook,8,1.26,0,0,176.23257360658386,Intel Core i5,0,256,0,0,Intel,Windows,12.211875774757123
Dell,Notebook,4,2.18,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,Intel,Windows,11.117331476657327
MSI,Gaming,8,2.2,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.881138587375505
Dell,Ultrabook,8,1.36,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,12.193736871769053
Dell,Gaming,16,4.36,0,0,169.78089942830815,Intel Core i7,1024,512,0,0,Nvidia,Windows,12.71415751686316
HP,Gaming,8,2.75,0,1,127.33567457123111,Intel Core i5,1024,128,0,0,Nvidia,Windows,12.035408871953685
Asus,Notebook,4,2.8,0,0,106.11306214269258,Other Intel processors,1024,0,0,0,Nvidia,Windows,11.064761602328948
Acer,Notebook,4,2.23,0,0,100.45466986113651,Intel Core i5,512,0,0,0,Intel,Windows,11.220003019048102
Toshiba,Notebook,8,2.2,0,0,100.45466986113651,Intel Core i5,0,256,0,0,Intel,Windows,11.812088873905543
Lenovo,2 in 1 Convertible,8,1.1,1,1,194.94753717542463,Other Intel processors,0,256,0,0,Intel,Windows,11.961245699384804
Lenovo,Gaming,16,2.5,0,1,141.21199808219862,AMD Processor,1024,512,0,0,AMD,Windows,11.698649559893719
Dell,Ultrabook,8,1.36,1,0,176.23257360658386,Intel Core i5,0,256,0,0,Intel,Windows,12.086410345161488
Lenovo,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Others/No OS/Linux,11.321316917264511
Dell,Notebook,4,2.36,0,0,106.11306214269258,Intel Core i3,1024,0,0,0,AMD,Windows,11.282618819846302
Acer,Notebook,4,1.68,0,0,111.93520355955211,Other Intel processors,0,0,0,32,Intel,Others/No OS/Linux,10.646947546969663
HP,Workstation,8,2.0,0,1,141.21199808219862,Intel Core i7,0,8,0,0,Nvidia,Windows,12.51013605816769
Dell,Ultrabook,8,1.36,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,12.273450880860121
Toshiba,Notebook,8,1.2,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.078085853161001
Asus,2 in 1 Convertible,8,1.2,0,0,176.23257360658386,Other Intel processors,0,0,0,64,Intel,Others/No OS/Linux,11.847209595145904
Lenovo,Ultrabook,8,1.7,0,1,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,12.097746625997948
Dell,Gaming,16,4.36,0,1,254.67134914246222,Intel Core i7,1024,512,0,0,Nvidia,Windows,12.848323821193699
Dell,2 in 1 Convertible,8,1.24,1,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.340979341990671
HP,2 in 1 Convertible,4,1.45,1,0,135.0942111925629,Other Intel processors,0,256,0,0,Intel,Windows,11.444753684866894
Dell,Ultrabook,8,1.3,0,0,276.053530085501,Intel Core i7,0,256,0,0,Intel,Windows,11.937094557872165
Acer,2 in 1 Convertible,4,1.25,1,1,135.0942111925629,Other Intel processors,0,0,0,32,Intel,Others/No OS/Linux,10.755474402409464
Toshiba,Notebook,8,1.2,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.128181371861892
Lenovo,Ultrabook,8,1.36,0,1,176.23257360658386,Intel Core i5,0,256,0,0,Intel,Windows,12.264964001402785
Acer,Notebook,12,2.4,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows,11.70860737346602
Toshiba,Ultrabook,8,1.1,1,0,176.23257360658386,Intel Core i7,0,512,0,0,Intel,Windows,12.281866338914295
HP,Notebook,8,2.04,0,0,100.45466986113651,Intel Core i5,1024,0,0,0,Nvidia,Windows,11.533002564399407
Dell,Notebook,4,2.25,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,AMD,Others/No OS/Linux,10.935265353017014
Dell,Notebook,4,1.9,0,0,100.45466986113651,Intel Core i5,512,0,0,0,Intel,Windows,11.507279556783402
HP,Notebook,4,2.04,0,0,141.21199808219862,Intel Core i3,512,0,0,0,Intel,Windows,11.321316917264511
Dell,Gaming,32,4.42,0,1,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.84673635003306
Lenovo,Notebook,6,2.4,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows,11.335806351967298
Dell,2 in 1 Convertible,16,1.22,1,0,276.053530085501,Intel Core i7,0,512,0,0,Intel,Windows,12.340979341990671
Dell,Ultrabook,8,1.5,1,0,209.8006828649808,Intel Core i7,0,256,0,0,Intel,Windows,12.374113550817972
Dell,Gaming,32,4.42,0,0,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.729273380763548
Toshiba,Notebook,8,1.95,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.865165589618847
Asus,Gaming,16,2.73,0,0,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.417443165882151
HP,Notebook,8,2.04,0,1,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows,11.678422954151621
Lenovo,Notebook,4,1.7,0,0,111.93520355955211,Intel Core i5,0,0,512,0,Intel,Windows,11.701651469437177
Asus,2 in 1 Convertible,16,2.3,1,0,282.42399616439724,Intel Core i7,2048,512,0,0,Nvidia,Windows,12.28688275098639
HP,Notebook,6,2.04,0,0,100.45466986113651,Intel Core i7,1024,0,0,0,Intel,Windows,11.153188695567094
Asus,Gaming,16,2.99,0,0,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.258693558242383
Dell,2 in 1 Convertible,12,2.19,1,1,141.21199808219862,Intel Core i7,0,512,0,0,Intel,Windows,11.961245699384804
Toshiba,Notebook,4,1.2,0,0,165.6321180513006,Intel Core i5,0,128,0,0,Intel,Windows,11.877797718970134
Lenovo,Notebook,6,2.2,0,0,141.21199808219862,AMD Processor,0,256,0,0,AMD,Windows,11.099982467006106
Fujitsu,Notebook,4,2.3,0,0,100.45466986113651,Intel Core i5,0,256,0,0,Intel,Windows,11.267319000936345
Toshiba,Notebook,4,1.75,0,0,111.93520355955211,Intel Core i5,512,0,0,0,Intel,Windows,11.610814135789338
Dell,Notebook,4,2.25,0,0,100.45466986113651,Intel Core i5,512,0,0,0,AMD,Windows,11.187153772771103
HP,Notebook,8,2.04,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Windows,11.48398057424644
Lenovo,Gaming,8,2.5,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.872765395052117
Dell,Notebook,8,2.36,0,0,100.45466986113651,Intel Core i7,1024,0,0,0,AMD,Windows,11.410626923348222
Dell,Notebook,8,1.6,0,0,157.3505121487356,Intel Core i5,0,128,0,0,Intel,Windows,11.812088873905543
HP,Netbook,8,0.97,0,0,176.23257360658386,Other Intel processors,0,512,0,0,Intel,Windows,12.345708492999183
HP,Notebook,4,2.1,0,0,141.21199808219862,Intel Core i3,1024,128,0,0,AMD,Windows,11.004496965803959
Lenovo,Notebook,4,1.9,0,0,100.45466986113651,Other Intel processors,0,128,0,0,Intel,Others/No OS/Linux,10.392588903827958
Lenovo,Notebook,8,2.3,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.999011575046008
Dell,2 in 1 Convertible,8,1.68,1,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.581994333569327
Asus,Notebook,8,1.4,0,0,276.053530085501,Intel Core i5,0,256,0,0,Intel,Windows,11.839412298694684
HP,Ultrabook,8,1.11,1,1,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,11.999011575046008
Acer,Notebook,4,2.4,0,0,100.45466986113651,Other Intel processors,512,0,0,0,Intel,Windows,10.732061203925053
Asus,Gaming,16,2.5,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.28688275098639
HP,Ultrabook,8,1.48,0,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.43633877098319
Acer,Gaming,8,2.7,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.93076041679246
HP,Notebook,8,1.34,0,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.872765395052117
Dell,Notebook,4,2.18,0,0,100.45466986113651,Intel Core i3,0,128,0,0,Intel,Windows,11.096333684390315
HP,Notebook,4,1.64,0,0,111.93520355955211,Intel Core i5,512,0,0,0,Intel,Windows,11.449900464548778
Toshiba,Notebook,4,1.2,0,0,165.6321180513006,Intel Core i5,0,128,0,0,Intel,Windows,11.877797718970134
HP,Notebook,4,1.48,0,0,111.93520355955211,Intel Core i5,0,256,0,0,Intel,Windows,11.794949058382716
HP,Notebook,4,1.95,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.886129055122252
HP,Ultrabook,8,1.43,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,12.070522072875882
HP,Notebook,8,1.64,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Nvidia,Windows,11.74773668355211
HP,Notebook,4,1.64,0,0,111.93520355955211,Intel Core i3,512,0,0,0,Intel,Windows,11.319850294778053
Dell,Gaming,8,2.65,0,0,141.21199808219862,Intel Core i5,0,0,1024,0,Nvidia,Windows,11.647299002890838
HP,Ultrabook,4,1.26,0,0,176.23257360658386,Intel Core i5,512,0,0,0,Intel,Windows,12.13078320648846
HP,Notebook,4,1.48,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,12.163384327177209
HP,Ultrabook,8,1.54,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,12.334751659383763
HP,Notebook,4,1.49,0,0,117.82653006268643,Intel Core i3,512,0,0,0,Intel,Windows,11.47651041226818
Toshiba,Notebook,8,1.5,0,0,117.82653006268643,Intel Core i5,0,256,0,0,Intel,Windows,11.890272266158439
HP,Notebook,4,2.04,0,0,100.45466986113651,Intel Core i3,0,256,0,0,Intel,Windows,11.43826657185665
Lenovo,Notebook,16,2.4,0,1,254.67134914246222,Intel Core i7,0,512,0,0,Nvidia,Windows,12.787542177072293
Toshiba,Notebook,8,1.47,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,12.098426185758512
HP,Notebook,8,1.43,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,12.501205640786806
Dell,2 in 1 Convertible,4,2.08,1,1,141.21199808219862,Intel Core i3,1024,0,0,0,Intel,Windows,11.471478275056056
Toshiba,Ultrabook,8,1.2,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.163384327177209
HP,Notebook,8,1.11,0,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.838538958256565
HP,Notebook,8,1.64,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Nvidia,Windows,11.869753397205654
Dell,Notebook,8,2.09,0,0,141.21199808219862,Intel Core i5,512,0,0,0,Intel,Windows,11.745044614814624
HP,Ultrabook,4,1.26,0,0,125.36742798669837,Intel Core i5,0,256,0,0,Intel,Windows,12.143697116770404
HP,Notebook,4,2.31,0,0,111.93520355955211,Intel Core i5,512,0,0,0,Intel,Windows,11.872765395052117
HP,Notebook,4,1.95,0,0,111.93520355955211,Intel Core i5,512,0,0,0,Intel,Windows,11.757916610034217
Dell,Ultrabook,8,1.29,1,0,276.053530085501,Intel Core i5,0,256,0,0,Intel,Windows,12.184542526979811
HP,Notebook,8,2.63,0,0,127.33567457123111,Intel Core i5,0,256,0,0,Nvidia,Windows,11.776611931865789
HP,Notebook,4,1.64,0,0,111.93520355955211,Intel Core i5,0,256,0,0,Intel,Windows,11.672276883196659
Acer,Notebook,6,2.1,0,0,100.45466986113651,AMD Processor,1024,0,0,0,AMD,Windows,10.80559822083645
MSI,Gaming,8,2.7,0,0,127.33567457123111,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.875114180096078
HP,Notebook,8,1.95,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.877797718970134
HP,Notebook,8,1.84,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,11.905845545576097
HP,Ultrabook,8,1.26,0,0,176.23257360658386,Intel Core i7,0,256,0,0,Intel,Windows,11.999011575046008
HP,Notebook,4,2.04,0,0,100.45466986113651,Intel Core i5,512,0,0,0,Intel,Windows,11.401245020567583
Toshiba,Ultrabook,8,1.47,0,1,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,12.244879811646204
Dell,Notebook,8,2.09,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.760699187901022
HP,Notebook,8,1.64,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.71010279299617
Lenovo,2 in 1 Convertible,4,1.8,1,1,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,11.533590465413813
Vero,Notebook,2,1.45,0,0,111.93520355955211,Other Intel processors,0,0,0,32,Intel,Windows,10.142780005589708
Toshiba,Notebook,16,2.4,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.053824321742361
Lenovo,Notebook,8,2.3,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.748060826256797
HP,Notebook,4,1.54,0,0,157.3505121487356,Intel Core i5,512,0,0,0,Intel,Windows,11.699653963582389
HP,Notebook,8,1.84,0,0,141.21199808219862,Intel Core i5,512,256,0,0,Intel,Windows,12.443178271860438
HP,Notebook,8,1.43,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,12.084232641495236
MSI,Gaming,16,3.78,0,1,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.135086717796888
Lenovo,Gaming,16,4.6,0,1,127.33567457123111,Intel Core i7,1024,128,0,0,Nvidia,Windows,12.528199622015004
Asus,Netbook,4,1.2,0,0,135.0942111925629,Other Intel processors,0,0,0,16,Intel,Others/No OS/Linux,10.45449496593495
Lenovo,Notebook,16,1.1,0,1,209.8006828649808,Intel Core i7,0,256,0,0,Intel,Windows,12.662826381348333
HP,Notebook,8,1.91,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.678422954151621
Dell,2 in 1 Convertible,8,2.3,1,1,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.789488448837533
HP,Notebook,4,2.04,0,0,100.45466986113651,Intel Core i5,0,256,0,0,Intel,Windows,11.678422954151621
Dell,Ultrabook,16,1.2,1,0,276.053530085501,Intel Core i7,0,1024,0,0,Intel,Windows,12.512358097055593
HP,Notebook,4,2.31,0,0,100.45466986113651,Intel Core i3,512,0,0,0,Intel,Windows,11.35030064751358
HP,Notebook,4,1.96,0,0,100.45466986113651,Intel Core i5,512,0,0,0,Intel,Others/No OS/Linux,11.004496965803959
Acer,Notebook,8,2.4,0,0,100.45466986113651,AMD Processor,1024,0,0,0,AMD,Windows,10.898903648375788
Dell,2 in 1 Convertible,12,1.6,1,1,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,11.961245699384804
MSI,Gaming,16,2.94,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.297940543839449
HP,Notebook,8,2.04,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,11.76731183666435
Asus,Gaming,16,4.0,0,1,127.33567457123111,Intel Core i7,1024,0,0,0,Nvidia,Others/No OS/Linux,11.697644146363904
Dell,Notebook,4,2.25,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Windows,11.118044150401708
Dell,Notebook,16,2.32,0,0,141.21199808219862,Intel Core i7,2048,0,0,0,AMD,Windows,11.689589380786638
MSI,Gaming,16,1.8,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.356654106123088
Dell,Ultrabook,8,1.29,0,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,12.076715386220128
Asus,Gaming,64,3.58,0,1,127.33567457123111,Intel Core i7,0,1024,0,0,Nvidia,Windows,13.079677146274323
Dell,2 in 1 Convertible,8,1.62,1,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,11.474018302654745
Dell,Gaming,16,3.21,0,0,282.42399616439724,Intel Core i7,1024,256,0,0,Nvidia,Windows,11.984078433472485
Apple,Ultrabook,8,0.92,0,1,226.41554716935852,Other Intel processors,0,0,0,256,Intel,Mac OS,11.96201822804988
Dell,Notebook,4,2.06,0,0,100.45466986113651,Intel Core i3,512,0,0,0,Intel,Windows,10.969800453653761
HP,Notebook,4,2.31,0,0,100.45466986113651,Intel Core i5,512,0,0,0,Intel,Windows,11.881138587375505
HP,Ultrabook,8,1.26,0,0,176.23257360658386,Intel Core i5,0,256,0,0,Intel,Windows,11.881138587375505
HP,Notebook,8,1.49,0,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,11.78582633165995
Lenovo,Ultrabook,8,1.3,1,1,176.23257360658386,Intel Core i7,0,256,0,0,Intel,Windows,12.238181591447793
Lenovo,Notebook,8,3.0,0,0,106.11306214269258,Intel Core i5,1024,0,0,0,AMD,Windows,11.282618819846302
Lenovo,Notebook,4,2.3,0,1,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Windows,11.676378458094717
MSI,Gaming,16,3.78,0,0,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.615543055032179
Lenovo,Notebook,4,2.1,0,0,100.45466986113651,Intel Core i5,512,0,0,0,Intel,Windows,11.083464751305844
HP,Notebook,4,2.31,0,0,141.21199808219862,Intel Core i5,512,0,0,0,Intel,Windows,11.637776794609634
Lenovo,Ultrabook,8,0.99,1,1,234.9767648087785,Other Intel processors,0,512,0,0,Intel,Windows,12.035408871953685
Lenovo,Gaming,32,4.6,0,1,127.33567457123111,Intel Core i7,0,512,1024,0,Nvidia,Windows,12.875226781245162
Lenovo,2 in 1 Convertible,4,0.69,1,1,224.17380907857276,Other Intel processors,0,0,0,64,Intel,Windows,11.263104207069658
HP,Ultrabook,16,1.3,0,1,331.2642361026012,Intel Core i7,0,512,0,0,Intel,Windows,12.417001905164804
Dell,Notebook,8,2.18,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.411966359988897
HP,Notebook,4,1.54,0,0,157.3505121487356,Intel Core i5,512,0,0,0,Intel,Windows,11.730171661018355
HP,Workstation,8,1.9,0,0,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Windows,12.101778228054345
Lenovo,Notebook,8,1.7,0,0,157.3505121487356,Intel Core i5,0,180,0,0,Intel,Windows,11.881138587375505
HP,Notebook,4,1.29,0,0,276.053530085501,Other Intel processors,0,0,0,32,Intel,Others/No OS/Linux,11.213508136300026
Acer,Notebook,4,2.4,0,0,100.45466986113651,AMD Processor,512,0,0,0,AMD,Windows,10.750321019395061
Dell,Notebook,4,2.2,0,0,100.45466986113651,Other Intel processors,512,0,0,0,Intel,Others/No OS/Linux,10.766946965764298
HP,Notebook,4,1.86,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,Intel,Others/No OS/Linux,10.638304368267466
Asus,Gaming,8,2.7,0,1,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.169029958754484
Dell,Ultrabook,4,1.4,0,1,165.6321180513006,Intel Core i5,0,256,0,0,AMD,Windows,11.49918144717797
HP,Netbook,4,2.4,0,0,125.36742798669837,Intel Core i5,0,128,0,0,Intel,Windows,12.169029958754484
Acer,Notebook,8,2.4,0,0,141.21199808219862,Intel Core i5,1024,256,0,0,Nvidia,Windows,11.475254749948958
Dell,Notebook,8,2.36,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,AMD,Windows,11.251482775721817
MSI,Gaming,8,2.6,0,0,127.33567457123111,Intel Core i7,0,256,0,0,Nvidia,Windows,12.169029958754484
HP,Notebook,4,1.96,0,0,100.45466986113651,Other Intel processors,1024,0,0,0,Intel,Windows,11.006506783022443
Asus,Gaming,16,4.3,0,1,127.33567457123111,Intel Core i7,1024,128,0,0,Nvidia,Windows,12.532126513214052
Dell,Ultrabook,4,1.5,0,0,125.36742798669837,Intel Core i3,512,0,0,0,Intel,Windows,11.826414163415308
Dell,Ultrabook,4,1.5,0,0,125.36742798669837,Intel Core i3,0,128,0,0,Intel,Windows,11.854058252902165
Acer,Notebook,4,2.2,0,0,100.45466986113651,Other Intel processors,0,16,0,0,Intel,Others/No OS/Linux,10.134202369346657
HP,Workstation,8,3.0,0,1,127.33567457123111,Intel Core i7,1024,0,0,0,AMD,Windows,12.764018468421272
Lenovo,Gaming,16,2.4,0,0,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows,11.881138587375505
Dell,Ultrabook,8,1.5,0,0,125.36742798669837,Intel Core i5,0,256,0,0,Intel,Windows,12.045434299567361
MSI,Gaming,8,2.9,0,0,127.33567457123111,Intel Core i7,1024,128,0,0,Nvidia,Windows,12.112547371832768
Lenovo,2 in 1 Convertible,4,2.1,1,1,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.556932780963226
HP,Notebook,4,2.1,0,0,141.21199808219862,AMD Processor,1024,0,0,0,AMD,Windows,10.77833109449611
Asus,Gaming,16,2.59,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.991572878839905
HP,Notebook,8,1.16,1,0,276.053530085501,Other Intel processors,0,256,0,0,Intel,Windows,12.229691511128808
Dell,Notebook,4,2.24,0,0,100.45466986113651,Intel Core i5,512,0,0,0,AMD,Windows,11.437177687531953
Lenovo,Notebook,4,2.1,0,0,100.45466986113651,Intel Core i3,0,128,0,0,Intel,Windows,10.853348447849614
HP,Ultrabook,8,1.16,0,0,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,12.377177361452297
Lenovo,2 in 1 Convertible,4,0.69,1,1,224.17380907857276,Other Intel processors,0,0,0,64,Intel,Others/No OS/Linux,11.099982467006106
Dell,Ultrabook,8,1.23,0,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,12.021007328065156
Lenovo,Gaming,16,4.6,0,1,127.33567457123111,Intel Core i7,0,256,1024,0,Nvidia,Windows,12.711250349783564
Razer,Ultrabook,8,1.25,1,0,352.4651472131677,Intel Core i7,0,256,0,0,Intel,Windows,11.72823843716925
